cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.49,9.77,19.93,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3758632118703583
3.48,9.77,19.93,43.29,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.5182051876505752
3.5,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4449167913634566
3.51,9.77,19.91,43.35,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.3270278315280841
3.53,9.77,19.9,43.37,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4213126855327859
3.55,9.77,19.89,43.4,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.4085454950058509
3.56,9.77,19.88,43.43,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.47734107580468077
3.56,9.77,19.87,43.42,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.3811424840049205
3.56,9.77,19.86,43.42,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4145241678811535
3.56,9.77,19.86,43.42,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.003916495618053769
3.56,9.77,19.85,43.42,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3119189189831607
3.56,9.77,19.85,43.41,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.45265637293168265
3.55,9.77,19.85,43.41,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.41992632489866877
3.54,9.77,19.85,43.4,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.476732377024365
3.53,9.77,19.85,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.6033136911652695
3.52,9.77,19.85,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.534497620687652
3.51,9.77,19.85,43.38,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.6324197145215342
3.53,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.5921116878403885
3.54,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.5910350246292362
3.56,9.77,19.87,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.6174840751767506
3.57,9.77,19.88,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4043275347117855
3.59,9.77,19.89,43.41,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.007232257868010064
3.56,9.77,19.89,43.4,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5556803834117602
3.54,9.77,19.89,43.39,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.6227139592869559
3.52,9.77,19.89,43.38,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4495042365891378
3.5,9.77,19.89,43.37,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.46149595037337243
3.48,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.6072650060007937
3.49,9.77,19.88,43.36,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4905529768492786
3.5,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.2531315411183521
3.51,9.77,19.87,43.38,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.394814201773153
3.52,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4485469144247765
3.53,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.00468951553172138
3.53,9.77,19.87,43.38,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.2727477237113566
3.53,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.41562078873095537
3.52,9.77,19.88,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4656933074705046
3.52,9.77,19.89,43.35,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.3530067854484555
3.51,9.77,19.9,43.34,0.0,0.0,55.96,255.99,999.89,974.99,200.0,200.0,0.47749671436309976
3.52,9.77,19.9,43.34,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.3873393874929837
3.53,9.77,19.9,43.35,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.4007201402250864
3.53,9.77,19.9,43.35,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.44389554643674034
3.54,9.77,19.9,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.45682266727088333
3.55,9.77,19.9,43.36,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.47279471076409524
3.55,9.77,19.89,43.37,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0019699049226719256
3.55,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.01218611609847404
3.55,9.77,19.87,43.38,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.45987434033608987
3.56,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4213051019726985
3.56,9.77,19.85,43.39,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.5093203953735053
3.55,9.77,19.86,43.38,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.44626961128356313
3.53,9.77,19.88,43.38,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4685361589620724
3.52,9.77,19.89,43.37,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.29269621988712335
3.5,9.77,19.9,43.36,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.5253355908176163
3.49,9.77,19.91,43.35,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4567550625190023
3.51,9.77,19.92,43.34,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4475074917797948
3.52,9.77,19.93,43.33,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.40986723040826706
3.54,9.77,19.94,43.32,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4422888958032956
3.56,9.77,19.94,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.1070895370048129
3.57,9.77,19.95,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0012199199953124788
3.56,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3798883063977454
3.54,9.77,19.89,43.34,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5383695816101494
3.52,9.77,19.86,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5443646196164371
3.5,9.77,19.83,43.37,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5649726251903581
3.48,9.77,19.81,43.39,0.0,0.0,55.96,255.99,999.89,974.98,200.0,200.0,0.6866091990999617
3.5,9.77,19.82,43.39,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5821634667401171
3.52,9.77,19.83,43.39,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5764146493095965
3.54,9.77,19.84,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.6210609833613608
3.56,9.77,19.86,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.5848967166924589
3.57,9.77,19.87,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.668190477589397
3.56,9.77,19.87,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.10056369209802331
3.55,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0324630097299584
3.54,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.44085555362041684
3.53,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4683965559885779
3.52,9.77,19.86,43.38,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.5616704438111927
3.52,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3762776414385911
3.52,9.77,19.88,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.40145412947702575
3.52,9.77,19.88,43.41,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.29098079807045485
3.53,9.77,19.89,43.42,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3617514157007393
3.53,9.77,19.9,43.43,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4999585919946902
3.53,9.77,19.9,43.42,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.39872393252422067
3.54,9.77,19.89,43.41,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3589996016875161
3.54,9.77,19.88,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4744988901136054
3.55,9.77,19.88,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.21480170043815802
3.55,9.77,19.87,43.38,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0010162722531738048
3.53,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.32510989998939227
3.52,9.77,19.89,43.35,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3837906720111537
3.5,9.77,19.9,43.33,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4573876491745199
3.48,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.42374221166839227
3.46,9.77,19.93,43.3,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.5515162365581552
3.48,9.77,19.9,43.33,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4205491170871925
3.5,9.77,19.87,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.3946847239504952
3.51,9.77,19.85,43.38,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.3843798586926661
3.53,9.77,19.82,43.41,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.43164059198888377
3.55,9.77,19.8,43.44,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.49999859028196
3.55,9.77,19.82,43.42,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.382238698629684
3.56,9.77,19.84,43.4,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0065441615058299376
3.56,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.09801919030920632
3.56,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.30829135048429257
3.57,9.77,19.91,43.35,0.0,0.0,55.97,255.99,999.89,974.95,200.0,200.0,0.4365038864834346
3.55,9.77,19.9,43.34,0.0,0.0,55.97,255.99,999.89,974.95,200.0,200.0,0.4297146049782473
3.54,9.77,19.9,43.33,0.0,0.0,55.97,255.99,999.89,974.96,200.0,200.0,0.36890652013621966
3.53,9.77,19.89,43.32,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.4153598608155733
3.52,9.77,19.89,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.37798906966907864
3.5,9.77,19.88,43.3,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4024509712910636
3.52,9.77,19.88,43.32,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.305743122052204
3.53,9.77,19.88,43.33,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4556045776225871
3.55,9.77,19.88,43.35,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.5970836847216745
3.56,9.77,19.87,43.37,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.5027028695623595
3.58,9.77,19.87,43.38,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.004289067223942687
3.56,9.77,19.88,43.36,0.0,0.0,55.97,255.99,999.89,974.97,200.0,200.0,0.5348119977064021
3.54,9.77,19.9,43.35,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5074485259041964
3.52,9.77,19.91,43.33,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5717519702992041
3.5,9.77,19.93,43.31,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.6108047066216163
3.48,9.77,19.94,43.29,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.6114035886383632
3.5,9.77,19.93,43.31,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.6678083819259936
3.52,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.565075459565787
3.53,9.77,19.9,43.34,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.5000175905893942
3.55,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.4319108835919138
3.56,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.41199667502205245
3.56,9.77,19.88,43.37,0.0,0.0,55.96,255.99,999.89,974.97,200.0,200.0,0.3655325308716859
3.55,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.040947685108003826
3.54,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.0008515809456162921
3.53,9.77,19.9,43.35,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.3997899479213224
3.52,9.77,19.9,43.35,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.5128704499059069
3.52,9.77,19.9,43.34,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.31810301567451565
3.51,9.77,19.9,43.33,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.41910323716232273
3.5,9.77,19.9,43.32,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.42356427730832275
3.49,9.77,19.9,43.31,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4621970332132879
3.48,9.77,19.9,43.3,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4344988417447658
3.49,9.77,19.9,43.3,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.40048859090823524
3.5,9.77,19.9,43.3,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.4408114702692591
3.52,9.77,19.91,43.31,0.0,0.0,55.96,255.99,999.89,974.95,200.0,200.0,0.020343903383772424
3.53,9.77,19.91,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.08228717629709344
3.55,9.77,19.92,43.31,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.45309838121661977
3.54,9.77,19.91,43.32,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.376667667073516
3.53,9.77,19.9,43.33,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.38673019485744553
3.53,9.77,19.89,43.34,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.27822364786390946
3.52,9.77,19.88,43.35,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.2939892726188893
3.51,9.77,19.87,43.36,0.0,0.0,55.96,255.99,999.89,974.96,200.0,200.0,0.24842457516000388
3.52,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.88,973.96,200.0,200.0,0.3419283728381856
3.53,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.88,972.96,200.0,200.0,0.26495639863125303
3.53,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.88,971.97,200.0,200.0,0.2592978183724261
3.54,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.87,970.97,200.0,200.0,0.00012561586477550078
3.55,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.87,969.97,200.0,200.0,0.4053355647497912
3.53,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.87,969.71,200.0,200.0,0.260131501715304
3.51,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.87,969.46,200.0,200.0,0.26058087638604543
3.5,9.77,19.87,43.37,0.0,0.0,55.96,255.99,999.86,969.2,200.0,200.0,0.3051163804225835
3.48,9.77,19.87,43.36,0.0,0.0,55.96,255.99,999.86,968.94,200.0,200.0,0.29566802240216555
3.46,9.77,19.87,43.36,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.3937630289472086
3.48,9.77,19.88,43.36,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.22436928293940775
3.49,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.28767094619088707
3.51,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4244513012800238
3.52,9.77,19.9,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3946239471829381
3.53,9.77,19.91,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.41865336191186325
3.54,9.77,19.92,43.35,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4237769599544093
3.54,9.77,19.93,43.34,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.007729879539577699
3.55,9.77,19.94,43.34,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.17667771947412164
3.55,9.77,19.94,43.33,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.43652571222339775
3.56,9.77,19.95,43.32,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.48609461157769207
3.54,9.77,19.93,43.33,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4349631343958929
3.53,9.77,19.91,43.35,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.444692609799109
3.52,9.77,19.89,43.37,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.46746911341380804
3.5,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.4138010401582406
3.49,9.77,19.84,43.41,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.3917474135755363
3.5,9.77,19.86,43.4,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.39805384257334425
3.5,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.23995544948903846
3.51,9.77,19.88,43.38,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.343962031928872
3.51,9.77,19.89,43.37,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.2097392891033894
3.52,9.77,19.9,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.0010439893403150647
3.51,9.77,19.91,43.35,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.28714728692538344
3.5,9.77,19.91,43.34,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3610192492675686
3.49,9.77,19.91,43.33,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.31464571103797445
3.48,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.2646899865219892
3.47,9.77,19.92,43.31,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.3312930327270161
3.48,9.77,19.92,43.32,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.28392249017213517
3.49,9.77,19.92,43.33,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3412486119626357
3.5,9.77,19.92,43.35,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.334338943389526
3.51,9.77,19.92,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.32576467959556793
3.52,9.77,19.93,43.38,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.2920243762178549
3.51,9.77,19.94,43.34,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.00030899421590369346
3.5,9.77,19.95,43.31,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.22785267982164017
3.49,9.77,19.96,43.28,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.32320515583585924
3.47,9.77,19.97,43.24,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.30429611170354626
3.46,9.77,19.98,43.21,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.4015496869307273
3.48,9.77,19.96,43.26,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.3189286081968268
3.49,9.77,19.95,43.31,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3533705697542233
3.5,9.77,19.93,43.36,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.40699922407133327
3.52,9.77,19.91,43.41,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.257095928779251
3.53,9.77,19.89,43.46,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.351693226148158
3.53,9.77,19.9,43.44,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.3096359581857308
3.53,9.77,19.91,43.42,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.27171650968637046
3.54,9.77,19.92,43.4,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.0004104271956908454
3.54,9.77,19.92,43.38,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.30699064628074474
3.55,9.77,19.93,43.36,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.29457253718146376
3.54,9.77,19.93,43.34,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.21464581099835375
3.53,9.77,19.94,43.32,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.26724217746031065
3.52,9.77,19.94,43.31,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.30230162553094025
3.51,9.77,19.94,43.29,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.36772349335165966
3.5,9.77,19.94,43.27,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.5030166540435429
3.52,9.77,19.95,43.28,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.38076838579791
3.53,9.77,19.95,43.28,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.38129344631715156
3.54,9.77,19.96,43.29,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4605057209590966
3.55,9.77,19.96,43.29,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4147430944333184
3.57,9.77,19.97,43.29,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4884491046149126
3.55,9.77,19.94,43.31,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.0049191378380611704
3.54,9.77,19.91,43.33,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.46069825258676433
3.53,9.77,19.88,43.34,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.47587883760446925
3.51,9.77,19.85,43.36,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.4535898061660602
3.5,9.77,19.82,43.38,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.33416914233940254
3.5,9.77,19.82,43.39,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.32852248365677333
3.5,9.77,19.83,43.41,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.30366626290878607
3.5,9.77,19.83,43.42,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.3307025328391442
3.5,9.77,19.84,43.44,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.345831367465036
3.5,9.77,19.84,43.45,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.26220778946219814
3.51,9.77,19.85,43.44,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.301194211912202
3.51,9.77,19.87,43.43,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.018814978455647034
3.52,9.77,19.88,43.42,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.01125455886468212
3.52,9.77,19.89,43.41,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.29694213227152366
3.53,9.77,19.9,43.4,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.31719263762648564
3.51,9.77,19.92,43.37,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3257464372843
3.5,9.77,19.93,43.34,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.3386249927455954
3.48,9.77,19.94,43.32,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.395434546913448
3.47,9.77,19.95,43.29,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.2248584917927033
3.45,9.77,19.96,43.26,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.4087686217541832
3.47,9.77,19.94,43.29,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.290585333162171
3.49,9.77,19.91,43.33,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.29799636218027076
3.5,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.22337931240825748
3.52,9.77,19.86,43.39,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.015807259222491786
3.53,9.77,19.83,43.42,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.4076974189234503
3.53,9.77,19.85,43.41,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.3049937482883641
3.53,9.77,19.86,43.4,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.30144249822272934
3.52,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.3063160092317845
3.52,9.77,19.88,43.38,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.31718565946521793
3.52,9.77,19.89,43.36,0.0,0.0,55.96,255.99,999.86,968.68,200.0,200.0,0.3489125364776461
3.52,9.77,19.88,43.38,0.0,0.0,55.96,255.99,999.86,968.69,200.0,200.0,0.24658167540379164
3.52,9.77,19.87,43.39,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.33910889465897187
3.53,9.77,19.86,43.4,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.2662126109969319
3.53,9.77,19.85,43.41,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.2993259995613569
3.53,9.77,19.84,43.42,0.0,0.0,55.96,255.99,999.86,968.72,200.0,200.0,0.3341911982306333
3.52,9.77,19.84,43.41,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.0005795561534798558
3.51,9.77,19.84,43.4,0.0,0.0,55.96,255.99,999.86,968.71,200.0,200.0,0.13455018861356305
3.49,9.77,19.84,43.39,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.30887951414022125
3.48,9.77,19.84,43.38,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.25179047140653665
3.47,9.77,19.84,43.37,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.45688754069554
3.49,9.77,19.85,43.38,0.0,0.0,55.96,255.99,999.86,968.7,200.0,200.0,0.41579372294689043
