cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.58,9.77,159.17,347.25,0.0,0.0,56.0,255.99,991.82,999.96,200.0,200.0,0.5616872941772613
3.58,9.77,159.07,347.21,0.0,0.0,55.99,255.99,987.73,999.95,200.0,200.0,0.60032266098693
3.57,9.77,158.97,347.16,0.0,0.0,55.99,255.99,983.64,999.93,200.0,200.0,0.5802640618488449
3.57,9.77,158.87,347.11,0.0,0.0,55.99,255.99,979.55,999.91,200.0,200.0,0.558062676182983
3.57,9.77,158.95,347.09,0.0,0.0,55.98,255.99,973.58,999.89,200.0,200.0,0.3690939722572564
3.57,9.77,159.04,347.06,0.0,0.0,55.98,255.99,967.62,999.86,200.0,200.0,0.41906300518272105
3.57,9.77,159.12,347.04,0.0,0.0,55.98,255.99,961.66,999.84,200.0,200.0,0.5974886447258444
3.57,9.77,159.21,347.02,0.0,0.0,55.98,255.99,955.7,999.81,200.0,200.0,0.5687934022387441
3.57,9.77,159.29,347.0,0.0,0.0,55.97,255.99,949.73,999.79,200.0,200.0,0.6595918792504891
3.58,9.77,159.28,346.94,0.0,0.0,55.97,255.99,949.77,999.79,200.0,200.0,0.44787459841620497
3.58,9.77,159.27,346.89,0.0,0.0,55.97,255.99,949.8,999.79,200.0,200.0,0.5410930600763332
3.59,9.77,159.25,346.83,0.0,0.0,55.97,255.99,949.83,999.79,200.0,200.0,0.37432158428437035
3.59,9.77,159.24,346.78,0.0,0.0,55.97,255.99,949.86,999.79,200.0,200.0,0.6477334563782484
3.6,9.77,159.23,346.72,0.0,0.0,55.97,255.99,949.89,999.79,200.0,200.0,0.2672742484458265
3.59,9.77,159.13,346.86,0.0,0.0,55.97,255.99,949.83,999.79,200.0,200.0,0.36165520262106987
3.57,9.77,159.03,347.0,0.0,0.0,55.97,255.99,949.77,999.79,200.0,200.0,0.4593310899900161
3.56,9.77,158.92,347.13,0.0,0.0,55.97,255.99,949.71,999.79,200.0,200.0,0.496093927611998
3.55,9.77,158.82,347.27,0.0,0.0,55.97,255.99,949.65,999.78,200.0,200.0,0.312748476797092
3.54,9.77,158.72,347.4,0.0,0.0,55.97,255.99,949.6,999.78,200.0,200.0,0.592416111478111
3.55,9.77,158.82,347.32,0.0,0.0,55.97,255.99,949.64,999.78,200.0,200.0,0.41588687117304235
3.55,9.77,158.92,347.23,0.0,0.0,55.97,255.99,949.68,999.78,200.0,200.0,0.5467388570343111
3.56,9.77,159.02,347.14,0.0,0.0,55.97,255.99,949.72,999.78,200.0,200.0,0.7295947762446829
3.56,9.77,159.12,347.05,0.0,0.0,55.97,255.99,949.76,999.78,200.0,200.0,0.44072860550238063
3.57,9.77,159.22,346.97,0.0,0.0,55.97,255.99,949.8,999.78,200.0,200.0,0.44430145243696784
3.56,9.77,159.19,346.92,0.0,0.0,55.97,255.99,949.81,999.78,200.0,200.0,0.7040893593389125
3.56,9.77,159.15,346.88,0.0,0.0,55.97,255.99,949.82,999.78,200.0,200.0,0.3589608318241442
3.56,9.77,159.11,346.83,0.0,0.0,55.97,255.99,949.82,999.78,200.0,200.0,0.3195504866385428
3.56,9.77,159.08,346.79,0.0,0.0,55.97,255.99,949.83,999.78,200.0,200.0,0.41933800070278976
3.56,9.77,159.04,346.75,0.0,0.0,55.97,255.99,949.84,999.78,200.0,200.0,0.5974886447258444
3.55,9.77,159.07,346.84,0.0,0.0,55.97,255.99,949.82,999.78,200.0,200.0,0.2826985905412024
3.55,9.77,159.11,346.94,0.0,0.0,55.97,255.99,949.8,999.78,200.0,200.0,0.3754762720703375
3.55,9.77,159.14,347.04,0.0,0.0,55.97,255.99,949.78,999.78,200.0,200.0,0.2930875233694156
3.55,9.77,159.17,347.14,0.0,0.0,55.97,255.99,949.77,999.79,200.0,200.0,0.4177132861952805
3.54,9.77,159.2,347.24,0.0,0.0,55.97,255.99,949.75,999.79,200.0,200.0,0.6686837841695963
3.54,9.77,159.23,347.2,0.0,0.0,55.97,255.99,949.74,999.79,200.0,200.0,0.647018753231135
3.55,9.77,159.25,347.16,0.0,0.0,55.97,255.99,949.74,999.79,200.0,200.0,0.31050974290032507
3.55,9.77,159.27,347.12,0.0,0.0,55.97,255.99,949.73,999.78,200.0,200.0,0.4229742400572674
3.55,9.77,159.3,347.08,0.0,0.0,55.97,255.99,949.73,999.78,200.0,200.0,0.585230202855501
3.55,9.77,159.32,347.04,0.0,0.0,55.97,255.99,949.72,999.78,200.0,200.0,0.5689617900059669
