Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706548478,0.9991752917011679,50204442624,0,0,0,0
1706548483,1.0003455588335048,50204442624,0,0,0,0
1706548488,0.9995732048114112,50204442624,0,0,0,0
1706548493,1.0002308809150124,50204442624,0,0,0,0
1706548498,0.9998365723785194,50204442624,0,0,0,0
1706548503,1.0005961090336704,50204442624,0,0,0,0
1706548508,0.9993707446447628,50204442624,0,0,0,0
1706548513,1.0001823378922674,50204442624,0,0,0,0
1706548518,1.0002416909518586,50204442624,0,0,0,0
1706548523,0.9998002832059407,50204442624,0,0,0,0
1706548528,1.0004191143034051,50204442624,0,0,0,0
1706548533,0.9995758330461402,50204442624,0,0,0,0
1706548538,1.0003755305934106,50204442624,0,0,0,0
1706548543,0.9994768280727057,50204442624,0,0,0,0
1706548548,1.0000062898289699,50204442624,0,0,0,0
1706548553,1.0003670124234276,50204442624,0,0,0,0
1706548558,1.000006914430897,50204442624,0,0,0,0
1706548563,1.0000066095830304,50204442624,0,0,0,0
1706548568,0.9998085956272773,50204442624,0,0,0,0
1706548573,1.0004380416127625,50204442624,0,0,0,0
1706548578,0.9998435426939384,50204442624,0,0,0,0
1706548583,1.0002503631489277,50204442624,0,0,0,0
1706548588,0.9996298711978849,50204442624,0,0,0,0
1706548593,0.9995620871760782,50989826048,0,0,0,0
1706548598,0.9999961830446172,55223975936,0,0,0,0
1706548603,1.0002231468089962,55223975936,0,0,0,0
1706548608,1.0000067106227104,55223975936,0,0,0,0
1706548613,1.000249040301026,55223975936,0,0,0,0
1706548618,1.000006663800724,55223975936,0,0,0,0
1706548623,1.0003433158515653,55223975936,0,0,0,0
1706548628,1.0000068087797789,55223975936,0,0,0,0
1706548633,0.9993897575570644,55223975936,0,0,0,0
1706548638,1.0002296149899577,55223975936,0,0,0,0
1706548643,0.9997971265478085,55223975936,0,0,0,0
1706548648,1.0000048280815537,55223975936,0,0,0,0
1706548653,1.0004679025963654,55223975936,0,0,0,0
1706548658,1.000006965490256,55223975936,0,0,0,0
1706548663,0.9994037617805535,55223975936,0,0,0,0
1706548668,1.0004111265669435,55223975936,0,0,0,0
1706548673,0.9997941239107584,55223975936,0,0,0,0
1706548678,1.0000066910153533,55223975936,0,0,0,0
1706548683,1.0005447714054139,55223975936,0,0,0,0
1706548688,0.99947327101476,55223975936,0,0,0,0
1706548693,1.0000062641161809,55223975936,0,0,0,0
1706548698,1.0001999227053322,55223975936,0,0,0,0
